 941,25;2,3395E+002
 942,00;2,3393E+002
 942,75;2,3404E+002
 943,50;2,3391E+002
 944,25;2,3334E+002
 945,00;2,3275E+002
 945,75;2,3161E+002
 946,50;2,3058E+002
 947,25;2,2930E+002
 948,00;2,2832E+002
 948,75;2,2710E+002
 949,50;2,2673E+002
 950,25;2,2563E+002
 951,00;2,2526E+002
 951,75;2,2450E+002
 952,50;2,2450E+002
 953,25;2,2333E+002
 954,00;2,2298E+002
 954,75;2,2166E+002
 955,50;2,2089E+002
 956,25;2,1894E+002
 957,00;2,1818E+002
 957,75;2,1719E+002
 958,50;2,1640E+002
 959,25;2,1526E+002
 960,00;2,1476E+002
 960,75;2,1383E+002
 961,50;2,1269E+002
 962,25;2,1132E+002
 963,00;2,1060E+002
 963,75;2,0977E+002
 964,50;2,0906E+002
 965,25;2,0833E+002
 966,00;2,0770E+002
 966,75;2,0712E+002
 967,50;2,0664E+002
 968,25;2,0587E+002
 969,00;2,0485E+002
 969,75;2,0434E+002
 970,50;2,0364E+002
 971,25;2,0287E+002
 972,00;2,0238E+002
 972,75;2,0228E+002
 973,50;2,0143E+002
 974,25;2,0079E+002
 975,00;2,0003E+002
 975,75;1,9942E+002
 976,50;1,9872E+002
 977,25;1,9825E+002
 978,00;1,9770E+002
 978,75;1,9747E+002
 979,50;1,9688E+002
 980,25;1,9647E+002
 981,00;1,9573E+002
 981,75;1,9514E+002
 982,50;1,9439E+002
 983,25;1,9388E+002
 984,00;1,9325E+002
 984,75;1,9277E+002
 985,50;1,9243E+002
 986,25;1,9205E+002
 987,00;1,9128E+002
 987,75;1,9024E+002
 988,50;1,8967E+002
 989,25;1,8896E+002
 990,00;1,8828E+002
 990,75;1,8766E+002
 991,50;1,8759E+002
 992,25;1,8677E+002
 993,00;1,8639E+002
 993,75;1,8549E+002
 994,50;1,8501E+002
 995,25;1,8399E+002
 996,00;1,8336E+002
 996,75;1,8201E+002
 997,50;1,8095E+002
 998,25;1,7970E+002
 999,00;1,7841E+002
 999,75;1,7670E+002
1000,50;1,7517E+002
1001,25;1,7403E+002
1002,00;1,7299E+002
1002,75;1,7184E+002
1003,50;1,7064E+002
1004,25;1,6958E+002
1005,00;1,6828E+002
1005,75;1,6675E+002
1006,50;1,6462E+002
1007,25;1,6368E+002
1008,00;1,6299E+002
1008,75;1,6251E+002
1009,50;1,6181E+002
1010,25;1,6206E+002
